seed,step,epsilon,cost_per_order,success_rate,episode_return
1,0,0.0,3.0941364800891247,0.8724664316085148,1506.2033333333338
1,5000,0.40625,2.653670734985623,0.8629933097984601,1482.6543333333336
1,10000,0.050000000000000044,33.117014885057465,0.5240849114122924,-475.4366666666667
