seed,step,epsilon,cost_per_order,success_rate,episode_return
0,0,0.0,3.2602186139266607,0.8845243735968683,1489.675000000001
0,5000,0.40625,1.7218704545454713,0.9135536920743554,1665.071333333334
0,10000,0.050000000000000044,26.234103549102638,0.5271451575799402,-361.46633333333347
