seed,step,epsilon,cost_per_order,success_rate,episode_return
2,0,0.0,3.4894271993413226,0.8582369133839721,1420.3506666666672
2,5000,0.40625,2.4985983494148045,0.8719669219669219,1499.811333333335
2,10000,0.050000000000000044,36.34266880952381,0.4401766852314193,-771.8400000000001
