seed,step,epsilon,cost_per_order,success_rate,episode_return
0,0,0.0,3.2602186139266607,0.8845243735968683,1489.675000000001
0,5000,0.40625,26.566554546476336,0.5187569988801791,-425.7436666666667
0,10000,0.050000000000000044,24.64777004630589,0.5340396695076498,-377.0846666666667
